Sample,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Olsenella uli [ref_mOTU_v31_02951],22.080023534677135,1.014397625451217,1.4458333920606772,0.7016006346384382,0.4829282557430963,0.8957708838567194
Parascardovia denticolens [ref_mOTU_v31_02966],81.1152592883966,4.579914663542341,2.3371745636365264,1.959594604014611,0.05004319257343793,0.42006148837222146
Microbacterium laevaniformans [ref_mOTU_v31_03064],2.8098767175109858,-5.003892112082165,0.0,0.0,,
Corynebacterium accolens [ref_mOTU_v31_03068],0.3720941495912389,2.050415722609085,3.1272298551046473,0.6556651789641065,0.5120395780451734,
Phocaeicola abscessus [ref_mOTU_v31_03081],8.876570047510082,0.5798870430110268,1.9692790017801267,0.29446667662979126,0.7684013233830609,0.9393018745355188
Pseudopropionibacterium propionicum [ref_mOTU_v31_03217],71.61769011839951,-1.0761220303935493,1.1428795451341205,-0.9415883195873133,0.34640345215018964,0.8424158603172707
Peptostreptococcus stomatis [ref_mOTU_v31_03281],276.0371057053582,0.4885283755855162,1.0739434378847035,0.4548920905441239,0.6491868734354845,0.9260687324979824
Megasphaera sp. MJR8396C [ref_mOTU_v31_03433],4.840909329862687,5.742769521580101,0.0,0.0,,
Prevotella enoeca [ref_mOTU_v31_03479],14.589915979857938,-0.6360041323471058,1.8778792010586236,-0.33868213247613,0.7348492022144909,0.9393018745355188
Prevotella oulorum [ref_mOTU_v31_03484],149.66213570500372,1.8063382473868714,0.9747374112657439,1.8531537073571984,0.06386033070120625,0.48959586870924793
Prevotella sp. HJM029 [ref_mOTU_v31_03485],55.40078681287291,3.5694561227192487,1.7168161126647268,2.079113829598779,0.03760688927237849,0.3487735698648005
Prevotella histicola [ref_mOTU_v31_03486],1098.375572018072,0.9951057007580031,1.5306683665386243,0.6501118874026806,0.5156199511629901,0.9054681836540761
Campylobacter concisus [ref_mOTU_v31_03518],245.12309416197496,1.1869943430164112,0.72800898010242,1.6304666226087192,0.10300291394888927,0.658074172451237
Campylobacter concisus [ref_mOTU_v31_03519],1.3407034762792556,-0.7833891261243648,2.9446162965775295,-0.2660411568851544,0.7902075122012224,
Campylobacter concisus [ref_mOTU_v31_03520],0.16081759130665105,0.5343971678287945,3.20846901692676,0.16655830709584601,0.8677176014655399,
Campylobacter concisus [ref_mOTU_v31_03522],1.1430006986485366,-3.7079316890859,0.0,0.0,,
Campylobacter concisus [ref_mOTU_v31_03523],0.39048725364602455,2.0953822374531783,3.1258526690432777,0.6703394111324212,0.5026414489280693,
Dialister pneumosintes [ref_mOTU_v31_03630],50.191111251831714,1.2581502749873985,1.2147197750705154,1.0357535135330795,0.30031714979428614,0.8424158603172707
Dialister invisus [ref_mOTU_v31_03691],140.9377982899153,0.6839948779098184,0.5676880667232899,1.2048780272198683,0.2282503922200647,0.7858920690211809
Micrococcales sp. [ref_mOTU_v31_03773],70.98609054379435,1.7416373879098526,1.2968278939325169,1.3429980925444855,0.1792725914889446,0.7601639444616064
Actinomyces marseillensis/pacaensis [ref_mOTU_v31_03846],61.48018058892088,-0.44326928689355993,0.9295982788048989,-0.47683961663895447,0.6334763328365081,0.9260687324979824
Veillonella denticariosi [ref_mOTU_v31_03930],5.357272991714707,5.889179631984056,0.0,0.0,,
Streptococcus sinensis [ref_mOTU_v31_03965],41.85738152355212,0.9931371983045016,1.3760916341580467,0.7217086229233176,0.4704736394551957,0.8957708838567194
Streptococcus cristatus [ref_mOTU_v31_03966],80.23058255619281,1.3056905477231826,1.0462526985114762,1.247968630886987,0.21204254515926058,0.7757269422692227
Streptococcus cristatus [ref_mOTU_v31_03967],213.2337246948219,-0.23110669702274106,0.5345505318446117,-0.4323383539162232,0.6654955153718717,0.9355988296792817
Streptococcus cristatus [ref_mOTU_v31_03968],103.81265279308892,0.6987763172361174,1.0991163517412066,0.6357619155871211,0.5249316138093363,0.9054681836540761
Streptococcus gordonii [ref_mOTU_v31_03969],14.976615362362296,-0.4116124736570178,1.6928111887323796,-0.24315320952317415,0.8078867125674971,0.951915696160473
Streptococcus gordonii [ref_mOTU_v31_03970],303.538543589361,0.2683631935750516,0.6907574401972272,0.38850568659590223,0.6976418466284395,0.9388795584104236
Tannerella forsythia [ref_mOTU_v31_04027],328.5801904727073,0.39188843761274317,0.8563923909080604,0.4576038294749574,0.6472370917595767,0.9260687324979824
Anaerolineaceae sp. [ref_mOTU_v31_04031],12.906292299666433,-6.602163746441019,0.0,0.0,,
Aggregatibacter aphrophilus [ref_mOTU_v31_04048],38.4730775464176,0.09488560982292717,1.594983732329018,0.05949001729589671,0.9525618164400064,0.9983223332293798
Aggregatibacter segnis [ref_mOTU_v31_04049],43.39530910667859,-1.7328890527505878,1.391953341516607,-1.2449332898346386,0.2131562728322386,0.7757269422692227
Aggregatibacter sp. oral taxon 458 [ref_mOTU_v31_04050],70.61190847923999,-2.377458682265725,1.2151648354364342,-1.9564906858186413,0.050407378604666576,0.42006148837222146
Leptotrichia sp. oral taxon 215 [ref_mOTU_v31_04051],160.21495072339468,-0.03589045870348954,1.1370025549826628,-0.03156585580762991,0.9748182729311189,0.9983223332293798
Leptotrichia sp. oral taxon 212 [ref_mOTU_v31_04052],92.63010009890073,-0.5336580420508771,1.524252352264874,-0.3501113455773376,0.7262551365710368,0.9393018745355188
Oribacterium sp. oral taxon 078 [ref_mOTU_v31_04053],23.116891283295057,3.8319003809359,1.573345479507461,2.435511100928376,0.014870768300791247,0.21628850466128147
Actinomyces graevenitzii [ref_mOTU_v31_04054],503.0917271801367,-0.6022474790881676,0.885737801408188,-0.679938778869645,0.49654322606536005,0.9002879098943593
Lactobacillus crispatus [ref_mOTU_v31_04069],4.936923068582989,5.774485371232517,3.0825485833766746,1.873282842117301,0.061029337911682864,
Prevotella dentalis/seregens [ref_mOTU_v31_04076],17.539548103545677,-0.12129367141257383,2.065220912125094,-0.05873157234678769,0.9531659116379249,0.9983223332293798
Corynebacterium argentoratense [ref_mOTU_v31_04116],18.670554267427715,19.24280082581436,0.0,0.0,,
Gemella haemolysans [ref_mOTU_v31_04194],373.4203371187765,-0.2435528765934596,0.7965874460289567,-0.30574531121170373,0.7597985708704248,0.9393018745355188
Staphylococcaceae sp. [ref_mOTU_v31_04195],352.568500199543,-0.41106347206304056,0.8214328469686817,-0.5004224917228236,0.6167776195074074,0.9260687324979824
Atopobium rimae [ref_mOTU_v31_04230],85.84284671069722,1.2561476595343002,0.9682636610072254,1.2973198418162328,0.19452116007562237,0.7713770140929853
Veillonella sp. [ref_mOTU_v31_04233],146.9207041925366,-5.203384395480967,1.7562354060279248,-2.962805770582575,0.00304848862441533,0.07303670662661728
Prevotella salivae [ref_mOTU_v31_04252],588.818832785202,3.862818883338402,1.0533936945286264,3.667022978590108,0.00024539075109330453,0.01282724380715001
Mogibacterium timidum [ref_mOTU_v31_04269],91.01213093045327,-0.7890743184709423,0.975735081612267,-0.8086972922682112,0.4186892860579309,0.8825106472248032
Parvimonas micra [ref_mOTU_v31_04287],173.06228928975625,1.5845228660022446,1.0357563956801232,1.5298219471401642,0.1260608075686534,0.695313184129405
Parvimonas sp. oral taxon 110 [ref_mOTU_v31_04288],6.789638347612806,-1.6105192191297222,2.90010858614109,-0.555330661350406,0.5786685103052145,
Parvimonas sp. oral taxon 393 [ref_mOTU_v31_04289],2.156108708659636,-0.9847142046565893,2.924555273818934,-0.33670562272216276,0.7363388243155973,
Gemella sanguinis [ref_mOTU_v31_04303],1045.0464010768292,0.3684962061964881,0.9768313889653232,0.37723624604938805,0.7059980462150786,0.9388795584104236
Methanobrevibacter oralis [ref_mOTU_v31_04351],9.148346589589215,6.660549671251906,2.3790416623082837,2.7996776083313546,0.005115366716318178,0.10893836525492417
Lactobacillus oris [ref_mOTU_v31_04396],16.479859791727144,6.25725740088147,2.256963913006926,2.772422440970711,0.005564077689866853,0.11426230970262287
Lactobacillus sanfranciscensis [ref_mOTU_v31_04406],3.436744071051946,-5.294577142896096,0.0,0.0,,
Lactobacillus vaginalis [ref_mOTU_v31_04416],10.14334734685259,5.647148206736569,2.468271642521776,2.2878957524168646,0.022143592733722305,0.2604574545311273
Olsenella phocaeensis [ref_mOTU_v31_04544],27.499798060628734,9.489776073411939,3.0794775845195783,3.081618817788023,0.0020587829223912613,0.05919000901874876
Granulicatella adiacens [ref_mOTU_v31_04782],261.4452528376171,-0.21320125053860567,0.5222279088589656,-0.40825326820321933,0.683087744208452,0.9388795584104236
Streptococcus sp. 263_SSPC [ref_mOTU_v31_04783],366.71713359444277,-0.2576197152714266,0.44642167518674997,-0.5770770766532728,0.5638873889915785,0.9133387286483314
Abiotrophia defectiva [ref_mOTU_v31_04788],157.0212201549602,-1.0513698281661947,1.7406464191292532,-0.6040111401212289,0.5458362357278006,0.9097270595463344
Neisseria elongata [ref_mOTU_v31_04789],118.21484609106469,-1.0003701647430099,1.1926671688016262,-0.8387672528524172,0.4015999303997809,0.8780226615204335
Neisseria elongata [ref_mOTU_v31_04790],173.42129316294512,-1.3903477792793701,1.1408640848495155,-1.218679593601864,0.22296582612928662,0.7827290973706603
Neisseria sp. [ref_mOTU_v31_04794],521.3602553209987,-0.6717846045667439,0.5774817075438787,-1.163300232355325,0.24470771144871983,0.8086605407069765
Neisseria meningitidis [ref_mOTU_v31_04795],210.3802007071898,-2.51858355684136,1.272141182268244,-1.9797987770120713,0.04772614386712347,0.41648644277903746
Neisseria subflava/meningitidis [ref_mOTU_v31_04796],266.9216216514209,-1.5434873156068203,1.0695508945919399,-1.4431172218276709,0.14898745274146832,0.7198973556835655
Neisseria flavescens [ref_mOTU_v31_04797],429.113311665765,-0.3593336253806736,0.9441775413602065,-0.38057845017475034,0.7035160743115322,0.9388795584104236
Neisseria sp. [ref_mOTU_v31_04798],2044.601249052815,-1.2465649233230758,0.7388060417001203,-1.6872695307885068,0.09155153697125719,0.6121178344008474
Rothia dentocariosa [ref_mOTU_v31_04800],480.2185143357818,0.8056753132960918,0.7091029022707412,1.1361895582659431,0.25587723961330877,0.8222547804511683
Weissella paramesenteroides [ref_mOTU_v31_05088],1.3752768322311932,3.9378245041464117,0.0,0.0,,
Peptoniphilus rhinitidis/lacydonensis [ref_mOTU_v31_05204],0.4341098411897787,2.248479724392368,3.121464167163715,0.7203285394223907,0.47132273693446547,
Rothia mucilaginosa [ref_mOTU_v31_05264],556.8040866493154,1.2561823435089583,1.811747538292142,0.6933539673486233,0.48808744297228945,0.8957708838567194
Rothia mucilaginosa [ref_mOTU_v31_05265],1294.99741333124,0.3010760126741315,0.6642742708457525,0.4532405150824254,0.6503755613560749,0.9260687324979824
Schaalia meyeri [ref_mOTU_v31_05387],2.7505536644623865,4.933561984305642,0.0,0.0,,
Microcoleus vaginatus [ref_mOTU_v31_05460],0.14222588446901308,-0.6197525170605067,3.208886894019409,-0.19313629228115706,0.8468522305731204,
Actinomyces sp. [ref_mOTU_v31_05890],52.51532031460256,1.2849692078579316,1.6810277203432435,0.764395014018899,0.4446318791324775,0.8877198975735227
Moraxellaceae sp. [ref_mOTU_v31_06002],0.27809659385469737,-1.791580779630059,3.1402244613132786,-0.5705263434833568,0.5683207599107465,
Pyramidobacter piscolens [ref_mOTU_v31_06035],0.24122638695997659,0.8518460231457993,3.184231723336326,0.267520110707667,0.7890687321367235,
Actinomyces timonensis [ref_mOTU_v31_06045],4.459970480433833,1.1584485091566155,2.596200758717719,0.4462091405168455,0.6554461809035997,
Treponema denticola [ref_mOTU_v31_06072],229.14224969975209,0.7435248977519588,0.9163415696806261,0.8114058363750765,0.41713264857629706,0.8825106472248032
Treponema putidum [ref_mOTU_v31_06073],0.6593106531457671,-2.903112084090778,3.1097860634794587,-0.9335407725258636,0.3505408291579222,
Neisseria bacilliformis [ref_mOTU_v31_06122],7.563935253316252,0.8438152482579931,2.6338136502140785,0.3203777337054226,0.7486820026552056,0.9393018745355188
Cardiobacterium hominis [ref_mOTU_v31_06128],75.73380000508266,-2.5049698052192424,1.4128173025083606,-1.7730316586382682,0.07622346107440675,0.5409830864207401
Eggerthia catenaformis [ref_mOTU_v31_06198],18.872911926525447,1.190769543871657,1.8775104330920578,0.6342279237887309,0.5259320865922701,0.9054681836540761
[Eubacterium] yurii [ref_mOTU_v31_06267],4.630993920117514,-1.6201507803425768,0.0,0.0,,
[Eubacterium] yurii [ref_mOTU_v31_06268],6.654807335258875,-6.244777799551444,2.6878719873913384,-2.323316671644095,0.020162146854795244,
Capnocytophaga granulosa [ref_mOTU_v31_06312],167.8253972090792,1.394007737315053,1.6014117290130023,0.8704867786713548,0.38403444141712284,0.859941520114602
Capnocytophaga haemolytica [ref_mOTU_v31_06313],0.24122638695997659,0.8518460231457993,3.184231723336326,0.267520110707667,0.7890687321367235,
Lachnoanaerobaculum saburreum [ref_mOTU_v31_06321],171.2500916643638,0.8622878596699637,1.49151391300273,0.5781292766716454,0.5631768424800222,0.9133387286483314
Selenomonas sputigena [ref_mOTU_v31_06365],121.79168433142054,3.8348818534199394,1.2821153412163357,2.9910583939989426,0.0027801232491539147,0.0726623121937955
Corynebacterium matruchotii [ref_mOTU_v31_06367],307.64347391053974,0.17002746027019272,0.5880140676961101,0.2891554294549023,0.7724624377365344,0.9393018745355188
Campylobacter gracilis [ref_mOTU_v31_06368],7.1864367831802625,6.3117823372909525,2.7069441960415936,2.331700205168902,0.0197164680231938,
Selenomonas noxia [ref_mOTU_v31_06382],101.81911515105682,1.31169563106377,1.1576292612365957,1.133087833027474,0.2571773702679149,0.8222547804511683
Leptotrichia goodfellowii [ref_mOTU_v31_06392],3.7814839523582586,-5.424696362226779,3.0876899581676165,-1.756878584223545,0.07893850667431918,
Shuttleworthia satelles [ref_mOTU_v31_06398],42.99923184155856,2.7451276662619186,1.2973883128103085,2.1158874634191998,0.034354379914900104,0.3465573412467993
Selenomonas sp. [ref_mOTU_v31_06402],84.50687079503476,3.2859375707152454,1.6657054652353611,1.97270023980557,0.04852972463686176,0.41648644277903746
Selenomonas flueggei [ref_mOTU_v31_06403],73.80308096682516,2.5828788843598995,1.6968515063791854,1.5221596436987923,0.12796908428616396,0.695313184129405
Peptoanaerobacter stomatis [ref_mOTU_v31_06444],2.1165002565816033,1.3332305588777322,2.9285491988816332,0.45525291478349483,0.6489272962442085,
Oribacterium parvum [ref_mOTU_v31_06445],54.6519214274107,-0.9989438323373917,1.553572906085638,-0.6429977173419673,0.520225581043301,0.9054681836540761
Oribacterium asaccharolyticum [ref_mOTU_v31_06446],72.24400642016707,1.4911182946265116,1.459589358785511,1.0216012371227718,0.30696967191981694,0.8424158603172707
Prevotella marshii [ref_mOTU_v31_06458],19.61281011528345,2.194210198894466,1.6629625358622284,1.319458587656511,0.18701584613609423,0.7626532732500296
[Eubacterium] sulci [ref_mOTU_v31_06466],369.9040828024557,1.192634628338555,1.041871147029439,1.1447045363900992,0.2523315716487019,0.8197212073333536
[Eubacterium] infirmum [ref_mOTU_v31_06467],33.75949579672267,-0.031025167646681055,1.5324660864566855,-0.020245255618293236,0.9838477265099252,0.9983223332293798
Lachnoanaerobaculum sp. [ref_mOTU_v31_06478],111.92066117591862,-1.4622543210491434,1.3747622069849266,-1.0636416346184707,0.2874910738766766,0.8424158603172707
Corynebacterium durum [ref_mOTU_v31_06543],178.38969818054562,-1.2120584798986975,0.8884543785201727,-1.3642326597765506,0.17249435221802623,0.7601639444616064
Actinomyces gerencseriae [ref_mOTU_v31_06712],32.060633765760116,-0.9829820786201608,1.063062514592183,-0.924670059499988,0.3551375580551158,0.8424158603172707
Actinomyces israelii [ref_mOTU_v31_06713],31.735661895638554,0.7697896253355141,1.6536806114418507,0.46550078655414084,0.6415728737763524,0.9260687324979824
Prevotella shahii [ref_mOTU_v31_07011],65.78588535511948,-1.7629847381910917,1.892519421390364,-0.9315543704676447,0.35156687367086115,0.8424158603172707
Propionibacterium acidifaciens [ref_mOTU_v31_07012],39.068664302629614,7.530161640648043,1.7428099584351238,4.320701522390546,1.5553393879503593e-05,0.002981067160238188
Treponema maltophilum [ref_mOTU_v31_07139],21.325149327058664,0.18796977075232268,1.536655278838807,0.12232396773749049,0.9026424510236419,0.9983223332293798
Olsenella profusa [ref_mOTU_v31_07140],22.019883983823128,2.642498764494214,2.2444508246992436,1.177347587844037,0.23905680019522013,0.8047424678625911
Capnocytophaga sp. oral taxon 332 [ref_mOTU_v31_07147],54.29638386361057,1.8287902076171159,1.8391088519715446,0.9943893237513554,0.32003336377966396,0.8424158603172707
Neisseria sp. oral taxon 020 [ref_mOTU_v31_07148],7.468831047509452,-0.7342300021234299,2.6593909490900876,-0.27608953184361523,0.7824793007000235,0.9393018745355188
[Eubacterium] nodatum [ref_mOTU_v31_07224],248.35078882322145,0.4449040609159302,1.1277386918968222,0.39450988434884243,0.6932046310730766,0.9388795584104236
Atopobium sp. oral taxon 199 [ref_mOTU_v31_07347],2.4957370714518783,4.778942960012351,0.0,0.0,,
Gordonia paraffinivorans [ref_mOTU_v31_07434],1.6313411873249393,4.176301641796927,0.0,0.0,,
Pantoea sp. A4 [ref_mOTU_v31_07441],1.879329859774418,-4.431091816919607,0.0,0.0,,
Actinobaculum sp. oral taxon 183 [ref_mOTU_v31_07446],62.61054280992688,0.738167762999804,1.2485391248498467,0.5912251753332747,0.5543695566262474,0.9133387286483314
Capnocytophaga sp. oral taxon 863 [ref_mOTU_v31_07447],24.259101363896217,1.6723532928833365,2.092467051025643,0.7992256279799561,0.42415959418773885,0.8837927216847129
Porphyromonas sp. oral taxon 278 [ref_mOTU_v31_07448],103.23424334211492,2.186720522609683,1.4814858177730907,1.4760320324204466,0.1399352932347401,0.7133722127949579
Prevotella aurantiaca [ref_mOTU_v31_07515],19.724248678685846,-5.434376563035933,2.235204288594571,-2.431266166929603,0.01504615684600219,0.21628850466128147
Mitsuokella sp. oral taxon 131 [ref_mOTU_v31_07936],23.831010438336016,8.043705138782006,1.9066636016649015,4.2187332530805275,2.4567872334559565e-05,0.0033606435696634136
Peptostreptococcaceae bacterium oral taxon 113 [ref_mOTU_v31_07937],22.322868198672385,1.7202153180124553,2.516479071548979,0.6835802202613209,0.49424027831251083,0.899329620347132
Selenomonas sp. oral taxon 892 [ref_mOTU_v31_07938],5.2640590183020946,-1.864049044037074,2.5744199609325924,-0.7240656428727409,0.4690254361022702,
[Eubacterium] brachy [ref_mOTU_v31_07939],118.86297940397966,0.5505929347717373,1.4454189271246167,0.3809227376502093,0.7032605800042736,0.9388795584104236
Treponema lecithinolyticum [ref_mOTU_v31_07940],76.89841959016155,-1.333150269857776,1.6241938471625397,-0.8208073637187976,0.41175600351277086,0.8825106472248032
Candidatus Saccharibacteria oral taxon TM7x [ref_mOTU_v31_08390],7.288597202366747,1.8049075288032126,2.6117187114745084,0.6910803682163034,0.4895150367131088,
Coriobacteriaceae bacterium 68-1-3 [ref_mOTU_v31_08524],0.48245277391995317,2.3755254262848813,3.118150951028493,0.761837853135794,0.44615678518153856,
Ottowia sp. oral taxon 894 [ref_mOTU_v31_08897],59.731573908679096,-0.08390774099541191,1.4494354074551825,-0.057889948433598196,0.9538362896839755,0.9983223332293798
Candidatus Bacteroides periocalifornicus [ref_mOTU_v31_09096],7.440005130533658,0.08592868400170063,1.9930499019598007,0.043114165840607135,0.9656105270918754,0.9983223332293798
Corynebacterium provencense [ref_mOTU_v31_09271],0.3216351826133021,1.2894049168514268,3.158066678390637,0.4082893264015922,0.6830612745218664,
Streptococcus sp. DD10 [ref_mOTU_v31_09392],0.4341098411897787,2.248479724392368,3.121464167163715,0.7203285394223907,0.47132273693446547,
Leptotrichia sp. oral taxon 847 [ref_mOTU_v31_09425],28.138440864890867,8.283428665824887,2.169206100585337,3.8186452931280686,0.00013418654331895713,0.009241028563118448
Fusobacterium massiliense [ref_mOTU_v31_10166],64.1374497166198,-9.515190274346159,2.2766671955333577,-4.179438388278364,2.9222987562290553e-05,0.0033606435696634136
Actinomyces mediterranea [ref_mOTU_v31_10252],6.856467784197792,-5.632354382557027,0.0,0.0,,
Selenomonas sp. oral taxon 920 [ref_mOTU_v31_10294],7.7368904951056034,1.9929709076088835,2.324024032986038,0.8575517633732046,0.3911400202617279,0.8635879140269717
Cryptobacterium curtum [ref_mOTU_v31_11275],21.46971087796113,6.998069097613704,1.999354270239296,3.5001646290410195,0.0004649709030083154,0.02056602070998318
Corynebacterium lipophiloflavum [ref_mOTU_v31_11403],0.24806276639415925,1.2894049168514259,3.158066678390637,0.40828932640159193,0.6830612745218665,
Neisseria cinerea [ref_mOTU_v31_11445],27.69233995999816,-0.156916086123837,2.350087714636043,-0.06677031037887814,0.9467645595309072,0.9983223332293798
Filifactor alocis [ref_mOTU_v31_11446],489.44799122116666,-0.11825487061963477,0.9646101105359823,-0.12259343887026734,0.9024290502747963,0.9983223332293798
Porphyromonas endodontalis [ref_mOTU_v31_11465],1259.0747621053854,-0.9766444481489619,1.0003814918464191,-0.9762720083378937,0.32892968746079576,0.8424158603172707
Capnocytophaga gingivalis [ref_mOTU_v31_11466],181.05938604072222,-0.8167237997280389,1.0052851436974781,-0.8124299904841892,0.41654494330976133,0.8825106472248032
Gemella morbillorum [ref_mOTU_v31_11495],194.23741211232795,0.24191257199076335,1.0382566889936276,0.23299880901826595,0.8157623305867772,0.9553224849030486
Bacteroidetes oral taxon 274 [ref_mOTU_v31_11549],110.97375878739197,-0.6477878932702633,0.729754936259785,-0.8876786727752366,0.37471362121327356,0.8533672516418874
Lachnospiraceae bacterium oral taxon 500 [ref_mOTU_v31_11550],21.705548426479925,0.9672278585949454,1.6583055679889338,0.5832627455794684,0.559716437522578,0.9133387286483314
Oribacterium sinus [ref_mOTU_v31_11576],274.59742988889747,1.0754072952046168,0.8016598657026549,1.3414757819540113,0.17976602756161975,0.7601639444616064
Catonella morbi [ref_mOTU_v31_11593],9.654371999583441,-0.7830528349657393,2.4043023143428077,-0.32568817585644555,0.7446602911909792,0.9393018745355188
[Eubacterium] saphenum [ref_mOTU_v31_11595],496.82414915114657,0.35062208682180296,1.7909270137080142,0.19577687093783877,0.8447848140568586,0.9773667365848968
Granulicatella elegans [ref_mOTU_v31_11628],328.76949147978877,-1.460507807966459,1.146249163518373,-1.2741625943555588,0.20260579871693096,0.7757269422692227
Alloprevotella tannerae [ref_mOTU_v31_11629],297.2209339031759,-0.13635925218831896,0.9112775454875902,-0.1496352597115276,0.8810523881351432,0.9972541794836758
Kingella oralis [ref_mOTU_v31_11632],8.718618897928703,1.061716625268199,1.9756672134281723,0.5373964896779916,0.5909937675692865,0.9260687324979824
Simonsiella muelleri [ref_mOTU_v31_11658],24.397720960206648,-7.447638576493731,3.012943104388655,-2.4718815850340805,0.013440402763173003,0.2080891722152401
Bulleidia extructa [ref_mOTU_v31_11759],38.37364427429428,-0.6857655441763548,1.804184066826817,-0.3800973286403494,0.7038731686829334,0.9388795584104236
Alloprevotella rava [ref_mOTU_v31_11761],69.7704240085209,1.701963415263451,1.8895307819028446,0.900733362782,0.3677301054575278,0.8532349116245543
Johnsonella ignava [ref_mOTU_v31_11762],2.7216539082631375,-3.9196568929531144,3.00209566218064,-1.305640237362051,0.19167493011619863,
Selenomonas infelix [ref_mOTU_v31_11763],9.476706626088747,1.9044528707568664,2.383185911081041,0.799120564577769,0.42422050640866216,0.8837927216847129
Prevotella multisaccharivorax [ref_mOTU_v31_11785],20.594730479179947,6.937984437274565,1.931523510750738,3.5919751422429917,0.000328181160198131,0.015725347259493774
Megasphaera micronuciformis [ref_mOTU_v31_11823],427.2109758719418,1.526219760964465,1.2064434805876314,1.2650569923267998,0.2058508984344577,0.7757269422692227
Capnocytophaga sp. oral taxon 329 [ref_mOTU_v31_11824],232.83032274563917,0.3235813622330971,0.9136568861422804,0.3541606998655149,0.723218454203574,0.9393018745355188
Olsenella sp. oral taxon 807 [ref_mOTU_v31_11835],78.88409253664324,2.205412559827291,1.0677007388693767,2.0655718213351384,0.03886892743753401,0.3492130199465946
Tannerella sp. oral taxon HOT-286 [ref_mOTU_v31_11836],11.199062296098145,-0.3521977615561687,1.8277970450082037,-0.19268975322946094,0.8472019488056983,0.9781950212113987
Stomatobaculum longum [ref_mOTU_v31_11939],75.18837251088694,1.7854090838837473,1.7201697391789048,1.0379261088129497,0.2993044572191895,0.8424158603172707
Cardiobacterium valvarum [ref_mOTU_v31_11944],16.691383419271673,0.08011480802369134,1.8688404469621152,0.042868725446263536,0.9658061793005518,0.9983223332293798
Scardovia wiggsiae [ref_mOTU_v31_11969],32.638752261594256,0.5035510099031755,1.8094468219531332,0.27829002974491285,0.7807897290634204,0.9393018745355188
Anaeroglobus geminatus [ref_mOTU_v31_11977],38.77078611933655,1.4420270177480494,1.2278783224549288,1.1744054694808583,0.24023265553748718,0.8047424678625911
Pseudoramibacter alactolyticus [ref_mOTU_v31_12047],10.130036443203995,6.80771121296174,2.153285606512014,3.1615458684968263,0.0015693410013187805,0.0501317264310166
Schaalia cardiffensis [ref_mOTU_v31_12048],28.49510013858159,0.9222113898031858,1.7928659547643573,0.514378326696708,0.6069875091168309,0.9260687324979824
Actinomyces sp. oral taxon 448 [ref_mOTU_v31_12049],53.73697297268209,2.25332608339845,1.8246018428308575,1.2349686548065903,0.21684217011405538,0.7792765488473865
Capnocytophaga sp. oral taxon 338 [ref_mOTU_v31_12050],1.443144484826884,-1.0625191947194765,2.944219359087983,-0.3608831629476848,0.7181867906448769,
Centipeda periodontii [ref_mOTU_v31_12051],11.907590841281237,2.744331703964236,1.9087638656067152,1.4377533823922894,0.1505040406845847,0.7211651949469684
Desulfomicrobium orale [ref_mOTU_v31_12052],20.039779417841686,7.794323177350769,2.7021884740415016,2.884448384051193,0.0039210002998568486,0.09018300689670752
Kingella denitrificans [ref_mOTU_v31_12053],27.60839024617867,0.6448836946469113,1.9656967315600917,0.3280687627409819,0.7428596717905953,0.9393018745355188
Prevotella multiformis [ref_mOTU_v31_12054],52.77192158416612,1.041372167157946,1.906186456892916,0.5463118066925009,0.5848516217729509,0.9260687324979824
Streptococcus downei [ref_mOTU_v31_12067],2.5730814609064168,4.824846435925517,0.0,0.0,,
Prevotella pallens [ref_mOTU_v31_12220],1027.8347663349073,2.260195356817446,0.9559009651963764,2.364466026407998,0.018056083347270567,0.23596018010637673
Peptostreptococcaceae species incertae sedis [meta_mOTU_v31_12244],12.936830634398078,-1.5663968592095465,2.225356468283009,-0.7038858185350018,0.4815038837400445,0.8957708838567194
Flavobacteriaceae species incertae sedis [meta_mOTU_v31_12274],190.47663825263695,-1.065176839657024,0.7538690888271272,-1.4129466978334804,0.15767139708964661,0.7439575653040686
Prevotellaceae species incertae sedis [meta_mOTU_v31_12278],18.210010930967645,-2.1899833071970223,0.0,0.0,,
Mogibacterium species incertae sedis [meta_mOTU_v31_12290],272.65466051996634,1.0665299701083162,0.9517706724209861,1.1205745259994413,0.2624690133225056,0.8247908330112145
Porphyromonadaceae species incertae sedis [meta_mOTU_v31_12302],4.222819286710156,-2.095509856495297,2.9137919423396736,-0.7191693497555202,0.4720365819157367,
Bacteroidales species incertae sedis [meta_mOTU_v31_12312],41.98457670012885,-2.172807129989068,1.6426835166716924,-1.3227180451603244,0.18592916026531847,0.7626532732500296
Clostridiales species incertae sedis [meta_mOTU_v31_12318],39.63166695121133,-3.001320451531628,2.7949517815437455,-1.0738362183385854,0.2828960939463676,0.8424158603172707
Peptostreptococcaceae species incertae sedis [meta_mOTU_v31_12337],120.62505786509064,-0.3172406692963948,1.0581755269777375,-0.2997996657534389,0.7643299702944442,0.9393018745355188
Bacteria species incertae sedis [meta_mOTU_v31_12344],212.3933930637082,0.6921010496532479,1.868579852694891,0.3703888001655859,0.7110928175457998,0.9388795584104236
Flavobacteriaceae species incertae sedis [meta_mOTU_v31_12358],13.775586375849594,-2.201945645200827,2.2247722827671574,-0.9897397869691459,0.3223013225118678,0.8424158603172707
