Sample,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PWY-6305: superpathway of putrescine biosynthesis,3545398.856672986,0.08131304249302782,0.2518456606921741,0.32286854682962,0.7467947976402072,0.961806173815877
"PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)",38698.84277978,-0.45568991750814625,2.8853775923623894,-0.15793077436878972,0.8745113479294431,0.9876365610151501
PWY-6313: serotonin degradation,50085.873966922285,-0.5180122112394144,2.8853771645889137,-0.17953015557091542,0.8575214412437413,0.9876365610151501
PWY-6317: D-galactose degradation I (Leloir pathway),32821405.022308953,-0.10747562952821695,0.07722041269408857,-1.3918033558559897,0.16398195348954125,0.48151064524656206
PWY-6353: purine nucleotides degradation II (aerobic),4319706.189278802,0.9071077786842473,1.5769166999318245,0.5752414054106121,0.5651280434537778,0.8946996187929064
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),55746344.86185475,0.03665560185325043,0.0470746000293733,0.7786704896138961,0.4361738440347106,0.7914839978832108
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),56166533.99851376,0.0782236254839471,0.05455607615091411,1.4338205934672308,0.15162346664482468,0.45907429979388675
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),55386804.10464702,0.08219860784129338,0.05718028610354846,1.437534042632087,0.15056630701715218,0.45907429979388675
PWY-6435: 4-hydroxybenzoate biosynthesis III (plants),80643.28079304952,-43.2808512266689,0.0,0.0,,
PWY-6467: Kdo transfer to lipid IVA III (Chlamydia),425931.2807942129,0.48646549598775174,2.8853758283940487,0.16859692633472645,0.8661136983830214,0.9876365610151501
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),2345406.4441145137,0.38690478985236954,2.241791065660353,0.1725873547178229,0.862975792210983,0.9876365610151501
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,1597031.3008811842,-0.27007738086638056,1.57347476280672,-0.1716439228962428,0.8637174743859847,0.9876365610151501
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,13230420.283835946,-0.24754843454033654,0.46334200528698727,-0.5342671972661073,0.5931566837325529,0.9080076248607327
PWY-6527: stachyose degradation,19451505.40029372,0.23757593883018172,0.17657275786655785,1.3454846698929972,0.17846876865040595,0.5146911810185815
PWY-6531: mannitol cycle,5979.631113324474,-14.932577513136845,0.0,0.0,,
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,1509561.400772372,0.22280195400165773,2.8853757030144744,0.07721765791847734,0.9384503945989353,0.9924736115198807
PWY-6549: L-glutamine biosynthesis III,1373075.204795922,2.2751154129427067,2.8853757445110975,0.7884988349509419,0.4304049797826158,0.789890957214687
PWY-6562: norspermidine biosynthesis,1435881.0410189114,-2.835000978701846,2.372841229993439,-1.194770616283368,0.23217666364148126,0.5831720535916374
PWY-6588: pyruvate fermentation to acetone,5096640.498286979,0.4712507882275736,0.7957489163204188,0.5922104052703708,0.553709702557907,0.8946996187929064
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,345883.24873420456,-1.6590686698081143,2.8853759501731804,-0.5749922015217938,0.5652965711943655,0.8946996187929064
PWY-6595: superpathway of guanosine nucleotides degradation (plants),1191748.1585107467,0.08927259690518402,1.7228308966633594,0.0518173879270914,0.958674200601247,0.9924736115198807
PWY-6606: guanosine nucleotides degradation II,3118003.3487628484,0.40673154418784524,0.7836698980809073,0.5190087627250596,0.6037546306028441,0.9112745125454141
PWY-6607: guanosine nucleotides degradation I,1074627.013509049,0.048004411094596106,1.7190704303025313,0.027924633132191116,0.9777222617035578,0.9966378768012898
PWY-6608: guanosine nucleotides degradation III,10748260.976842044,0.7389740295686743,0.8222631867268027,0.8987074229971563,0.3688085221136429,0.7148365141172899
PWY-6609: adenine and adenosine salvage III,62812725.2409032,0.08703864943698296,0.07722037295962478,1.127146193433846,0.2596806754822053,0.5906820998644529
PWY-6612: superpathway of tetrahydrofolate biosynthesis,23657358.12999563,-0.3334363534895898,0.17465408161022478,-1.9091243125581177,0.05624605707234926,0.3113442164707517
PWY-6628: superpathway of L-phenylalanine biosynthesis,36540692.60990632,0.01992256451870782,0.040797043589438836,0.48833353512569694,0.625313611656112,0.9264967732335971
PWY-6629: superpathway of L-tryptophan biosynthesis,44252277.164004475,0.07650998553215828,0.047177596674724494,1.6217440252345172,0.10485816802528895,0.3893010146226245
PWY-6630: superpathway of L-tyrosine biosynthesis,35087576.526540145,-0.006512700712883,0.04728082412243238,-0.13774507601683383,0.8904418934173495,0.9876365610151501
PWY-6700: queuosine biosynthesis I (de novo),49025926.48624903,-0.02262934710999078,0.07679969533825472,-0.2946541260394671,0.7682581101406851,0.961806173815877
PWY-6703: preQ0 biosynthesis,30621186.44811667,-0.03938298067147395,0.0855725525971759,-0.4602291210928968,0.6453517704970251,0.9432064338033443
PWY-6731: starch degradation III,159534.76020157154,3.6012852749053588,2.885377193753754,1.2481159422419357,0.21198860084586524,0.5738946294431513
PWY-6748: nitrate reduction VII (denitrification),288316.0785471598,1.5990672521333267,2.8199287780492788,0.5670594465295331,0.5706737939456841,0.8946996187929064
PWY-6749: CMP-legionaminate biosynthesis I,131610.63255336354,1.5244424992943457,2.885376354952458,0.5283340236284232,0.5972675208195147,0.9099877793618077
PWY-6803: phosphatidylcholine acyl editing,8396635.533028798,-0.9119712370689891,0.40596441112404036,-2.2464314902479,0.024676383186768444,0.21227796946417998
PWY-6823: molybdopterin biosynthesis,17315317.260699462,-0.05088701587246093,0.18587668391963091,-0.27376761194246063,0.7842632149501483,0.9712607506395857
PWY-6859: all-trans-farnesol biosynthesis,7811837.553995793,0.8161928866738766,0.21541786051973505,3.7888821507402484,0.0001513266742598374,0.005430946198436387
PWY-6876: isopropanol biosynthesis (engineered),4150.46580743871,19.649045852730982,5.928347335389081,3.31442217216873,0.0009183274046994888,0.026965431974357718
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I,625496.923335729,1.2286434063586953,2.362494032576194,0.5200620147255629,0.6030203524557993,0.9112745125454141
PWY-6895: superpathway of thiamine diphosphate biosynthesis II,1405262.3097705268,0.915318166326264,2.8853757108914473,0.31722668312178764,0.7510716045180718,0.961806173815877
PWY-6897: thiamine diphosphate salvage II,25157526.322708067,-0.20570714914636912,0.11110623327131035,-1.8514456218136095,0.06410547092193514,0.3231314425095564
PWY-6901: superpathway of glucose and xylose degradation,8691424.099626396,0.11147300400892803,1.1201920164974144,0.0995124071295194,0.920731437332314,0.9921728405461139
PWY-6902: chitin degradation II (Vibrio),35072.567902793795,1.345766167475978,0.0,0.0,,
PWY-6922: L-N&delta;-acetylornithine biosynthesis,1800430.331614295,-0.3246544875544213,1.760891051916048,-0.18436943455482985,0.8537236464559206,0.9876365610151501
PWY-6936: seleno-amino acid biosynthesis (plants),46986766.61968992,0.1168387719543785,0.08173454058066527,1.4294907773913312,0.15286322381615752,0.45907429979388675
"PWY-6961: L-ascorbate degradation II (bacterial, aerobic)",626188.625253057,-2.8589033494062552,2.850906835019767,-1.0028049020361738,0.31595500320335346,0.6714043818071261
PWY-6969: TCA cycle V (2-oxoglutarate synthase),7769627.926106619,0.7051833232613446,0.7957488992453183,0.8861882484916217,0.37551609505486183,0.7177023591876944
"PWY-7013: (S)-propane-1,2-diol degradation",4637614.901285454,-0.28327570051525447,0.875098602760999,-0.32370717953553946,0.7461597348130086,0.961806173815877
PWY-702: L-methionine biosynthesis II,42882182.29192033,0.04463136713773834,0.10870472705049891,0.4105742992851155,0.6813847122692847,0.9560082180676649
PWY-7031: protein N-glycosylation (bacterial),225093.59912495915,1.5400704397565241,2.795388914067237,0.5509324416385952,0.5816799873754668,0.8985562598865744
PWY-7111: pyruvate fermentation to isobutanol (engineered),51105110.17801173,0.09156108749868695,0.07705183107522559,1.1883051475998798,0.23471321042387883,0.5831720535916374
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",13360416.28374842,-0.7528288464663758,0.8487331329157594,-0.8870030133972601,0.3750772781085524,0.7177023591876944
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",28285096.078858636,-0.008451833836796279,0.06274492760732958,-0.1347014676579047,0.8928479127443462,0.9876365610151501
PWY-7118: chitin deacetylation,424459.2665915058,0.13153346514948663,2.3676620302659552,0.055554155731724814,0.955696986492023,0.9924736115198807
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,2322735.9382630265,0.08766957085279556,2.7529563417001444,0.031845608855043964,0.9745951744579189,0.9966378768012898
PWY-7185: UTP and CTP dephosphorylation I,1628373.501321645,0.16193951543689464,2.8853756994315036,0.05612423902675865,0.9552428344175897,0.9924736115198807
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,3364693.7995017106,-0.7844581446578065,2.2417910557343013,-0.3499247365856121,0.7263951821321181,0.961806173815877
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,104001.8069408893,22.747613867434058,0.0,0.0,,
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,32433443.118591852,-0.21065617626803182,0.10989891987858977,-1.9168175310617528,0.05526111696179916,0.3113442164707517
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,16876076.752494663,0.4688823984605366,0.28712658233240734,1.6330163325585436,0.10246556168766016,0.3856019652664008
PWY-7199: pyrimidine deoxyribonucleosides salvage,41030868.72514552,0.07340932095979033,0.10439799995619871,0.7031678862678403,0.4819511297717307,0.8414606211690218
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,13278006.134279655,0.8863271559637858,1.1324978929310743,0.7826302914081705,0.4338442480669822,0.7914839978832108
PWY-7208: superpathway of pyrimidine nucleobases salvage,40487462.35397646,-0.15605406008156106,0.08679661774738105,-1.7979278931784153,0.07218843524204017,0.33840640997096194
PWY-7209: superpathway of pyrimidine ribonucleosides degradation,9206.050874646515,24.000052993980596,0.0,0.0,,
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,2471121.353337876,0.12155969092601493,2.885375684229896,0.04212958873619228,0.9663953927038478,0.9966378768012898
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,1237231.416054108,0.6047410512906252,2.885375715412859,0.20958832087629697,0.8339889957838158,0.9876365610151501
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,41032963.813078634,-0.22752930756444062,0.11380914696965398,-1.9992181087615826,0.04558476006468764,0.3113442164707517
PWY-7221: guanosine ribonucleotides de novo biosynthesis,57865959.55437939,0.11433371960084576,0.05818863760106872,1.9648805044156223,0.049428069658751246,0.3113442164707517
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,41032963.813078634,-0.22752930756444062,0.11380914696965398,-1.9992181087615826,0.04558476006468764,0.3113442164707517
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,47745708.96166103,-0.08869265501631957,0.05844350582344581,-1.5175793061465983,0.1291204869177942,0.4155385315230031
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,60089265.861021206,0.019713605303046663,0.03501057812872663,0.5630756861701578,0.5733833470282712,0.8946996187929064
PWY-7234: inosine-5'-phosphate biosynthesis III,44737482.97268128,0.11901959212271698,0.07287588747175829,1.6331820613346335,0.10243071163219053,0.3856019652664008
"PWY-7237: myo-, chiro- and scyllo-inositol degradation",141147.76559372034,21.53235591421311,0.0,0.0,,
PWY-7238: sucrose biosynthesis II,50543959.12590368,-0.02966197484279964,0.06787998842658655,-0.4369767221583959,0.6621282297544646,0.9505218587141869
PWY-7242: D-fructuronate degradation,968050.8467382056,1.4075330037010954,1.9154392641161218,0.7348356223399235,0.462439609483024,0.8162185456995451
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",36083627.54598294,-0.023541093813729486,0.060921017639035215,-0.3864199044279507,0.6991857111609672,0.9560082180676649
PWY-7254: TCA cycle VII (acetate-producers),1443612.6833264423,1.598936795622539,2.39890789576982,0.6665269635579041,0.505074335009039,0.8611035116831994
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II,24697119.851698358,-0.08100573530582351,0.09410560026672592,-0.8607961170878979,0.38935034395433943,0.7311637273096024
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,1440207.4556007402,-0.8021857112882628,2.0296279355811833,-0.3952378153775052,0.6926673871346167,0.9560082180676649
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,17452790.498409614,0.3520814973872256,0.212611930311358,1.6559818485802862,0.09772549474490044,0.38356141265166305
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,17494.93215874871,-0.9073399784243787,0.0,0.0,,
PWY-7345: superpathway of anaerobic sucrose degradation,25969101.207006037,0.16030078045920385,0.13074886512865394,1.2260204346819492,0.22019098525501712,0.5765837618500141
PWY-7356: thiamine diphosphate salvage IV (yeast),16494005.616493126,-0.5425714991854682,0.2812276541689,-1.9292963943709818,0.053694077116640204,0.3113442164707517
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast),26234125.524908565,-0.23165875722583232,0.1484154717149234,-1.5608801060229267,0.11855204203299104,0.4103794078239245
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",872791.9013258491,1.6378566938920462,1.9280369033608862,0.8494944733874087,0.3956062041426075,0.7386173638038279
"PWY-7376: cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",337994.7640371419,0.5960511966009756,2.8853758761504853,0.20657662023437837,0.8363405207630725,0.9876365610151501
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",12818507.561925646,-0.03247649589416232,0.1854709866487745,-0.17510283673458266,0.8609988293173826,0.9876365610151501
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",220081.81411316703,-3.3458509383977493,2.885376711606117,-1.1595889455055985,0.24621620387254983,0.5869087277492181
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",3946.9906000333117,-20.601138979948708,0.0,0.0,,
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates),342892.7752505011,-3.316010377068052,2.8853763216311576,-1.1492471024346138,0.2504541033607697,0.5869087277492181
PWY-7391: isoprene biosynthesis II (engineered),92081.56544072031,-19.810055348860914,3.0880966323595365,-6.414972621411964,1.408481719293085e-10,2.2746979766583318e-08
PWY-7392: taxadiene biosynthesis (engineered),11198492.549064374,0.8484039994346907,0.21168482832047736,4.007863984235379,6.127038832417799e-05,0.0032983892381182487
PWY-7400: L-arginine biosynthesis IV (archaebacteria),18556530.8207112,0.45581107052431125,0.20152894694357887,2.2617647610292066,0.023711941132742696,0.21227796946417998
PWY-7431: aromatic biogenic amine degradation (bacteria),50209.95004749453,-0.4986739101962004,2.885377156865432,-0.17282798160707055,0.8627866418551831,0.9876365610151501
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide),2017929.0889834196,1.5090631208758591,1.3139186842621124,1.1485209388915407,0.25075357408480525,0.5869087277492181
"PWY-7456: &beta;-(1,4)-mannan degradation",2013244.9806775867,1.7365546570751733,2.6846400452368226,0.6468482283709602,0.517730175295456,0.8755332283792264
PWY-7560: methylerythritol phosphate pathway II,28896723.39509485,0.009857903425109055,0.08813447505410157,0.11185070789901176,0.9109417806539087,0.9921728405461139
PWY-7663: gondoate biosynthesis (anaerobic),47895617.81587969,-0.16734811085588472,0.07464877468763774,-2.241806534080974,0.02497387876049176,0.21227796946417998
PWY-7664: oleate biosynthesis IV (anaerobic),32120659.03170682,-0.16833052961112932,0.14253544732378112,-1.1809731036852364,0.23761340822307708,0.5858712279088083
PWY-7731: superpathway of photosynthetic hydrogen production,11074.889212213133,22.029285732061787,6.932344733756119,3.1777539314790775,0.001484206571363251,0.03512068775317363
PWY-7761: NAD salvage pathway II (PNC IV cycle),9218237.930866156,-0.24917361825300066,0.831296177888822,-0.2997410849233151,0.7643746574011904,0.961806173815877
PWY-7790: UMP biosynthesis II,51495968.14404871,0.15330026130637447,0.07961919103630616,1.9254184740017006,0.05417702623854973,0.3113442164707517
PWY-7791: UMP biosynthesis III,51495254.09407587,0.15334251384811187,0.07961919103705108,1.9259491568653766,0.05411072263818261,0.3113442164707517
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168),5779.250510599288,0.12609964595947312,0.0,0.0,,
PWY-7851: coenzyme A biosynthesis II (eukaryotic),45891440.67577356,0.07621314788941086,0.1021415130134317,0.7461525254613054,0.4555752827648888,0.8129879355417629
PWY-7858: (5Z)-dodecenoate biosynthesis II,12776735.047784418,-0.8797259039133394,0.48775629534975123,-1.8036177334882408,0.07129125411076156,0.33840640997096194
PWY-7873: D-erythronate degradation II,6233.429136566102,-14.982311326669357,0.0,0.0,,
PWY-7874: L-threonate degradation,10936.090158246698,-1.515300879526904,0.0,0.0,,
PWY-7883: anhydromuropeptides recycling II,12441336.478071246,-0.9223215084772496,0.46233065702616855,-1.9949391078884156,0.04604952151493653,0.3113442164707517
PWY-7942: 5-oxo-L-proline metabolism,1577704.4492526327,-0.06613624671822926,2.7349688786110518,-0.02418171820361496,0.9807076606268825,0.9966378768012898
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing),48243281.95046605,0.02334785218679895,0.06301968908921805,0.3704850424403871,0.7110211193489442,0.9609197554381128
PWY-7977: L-methionine biosynthesis IV,19243523.386087053,-0.15438791644821157,0.2639595468352159,-0.584892337857333,0.5586201109253206,0.8946996187929064
PWY-7992: superpathway of menaquinol-8 biosynthesis III,1746091.1644969136,1.8055421160337202,1.953481153892924,0.924269022219954,0.3553462670830386,0.6998588065111065
PWY-8004: Entner-Doudoroff pathway I,17051296.79192982,-0.8152005628751791,0.2571281002466252,-3.170406354238518,0.0015222589119022628,0.03512068775317363
PWY-801: homocysteine and cysteine interconversion,272460.23630644474,-28.316003437092363,12.113069180085613,-2.3376406933797624,0.019405895097986788,0.20219690698870105
PWY-8073: lipid IVA biosynthesis (P. putida),16581860.496363793,-0.6703218513702458,0.43346850705903023,-1.546414192620828,0.12200456867996516,0.4104945383711328
PWY-8131: 5'-deoxyadenosine degradation II,1159847.971887154,0.5032693518859269,1.311050788669281,0.383867166882792,0.7010769025121611,0.9560082180676649
PWY-8178: pentose phosphate pathway (non-oxidative branch) II,40315416.950909995,-0.007148891937171544,0.07192667477147659,-0.09939138657368496,0.9208275214199501,0.9921728405461139
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction),16879332.198461533,0.38066054829118395,0.24160359588229768,1.5755582896068765,0.11512763508549576,0.4048019528867265
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction),806012.7418052884,0.04786241025239658,2.1813877571245306,0.02194126656119498,0.9824948067335904,0.9966378768012898
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),684911.8961607978,0.3497089167463035,2.8853757616046227,0.12120047634690827,0.903532246829468,0.9921728405461139
PWY-822: fructan biosynthesis,1993801.670815916,2.393304933234167,1.9577544122945918,1.222474544408809,0.22152822448716958,0.5765837618500141
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,49343482.43235075,5.3408316087445945e-05,0.036375312100466364,0.0014682572603070864,0.99882850062163,0.99882850062163
PWY-922: mevalonate pathway I (eukaryotes and bacteria),9406347.026714751,0.20621247998034178,0.2135431781677109,0.9656711197694556,0.33420877524767845,0.6914550952239907
PWY-I9: L-cysteine biosynthesis VI (from L-methionine),41297113.95332394,0.054335060030386025,0.058571362927849514,0.9276727963000975,0.3535773237953407,0.6998588065111065
PWY0-1061: superpathway of L-alanine biosynthesis,16121227.39171578,-0.9670514030558063,0.8924786901641956,-1.0835568554335913,0.27856132918785736,0.6169047622622753
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,11021064.337757964,-0.21154784912024896,0.21401029197076676,-0.9884938110787019,0.3229108639748658,0.6772740848304003
PWY0-1261: anhydromuropeptides recycling I,15590676.548102345,-0.8540722690018695,0.4474225532683983,-1.908871742747245,0.05627863905997315,0.3113442164707517
PWY0-1296: purine ribonucleosides degradation,38631610.61450418,0.25138916482580986,0.1540323390173128,1.6320544531726833,0.10266801551984665,0.3856019652664008
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,12373801.099006888,0.5528126673279601,0.2846279055858672,1.9422293333820224,0.05210934349869803,0.3113442164707517
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,13769396.787653396,0.12378037553471938,0.19760439134131122,0.626404983687434,0.5310493415310857,0.8918373840474294
PWY0-1319: CDP-diacylglycerol biosynthesis II,45127318.80848678,-0.1049948529105538,0.08464268358449127,-1.2404480631305452,0.21480971303092666,0.5738946294431513
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III,6360745.390550135,-0.569701057318044,1.4121635335315539,-0.403424280397136,0.686636127759796,0.9560082180676649
PWY0-1477: ethanolamine utilization,8475088.567355901,-0.6396538719746175,0.24694109260875116,-2.5903095560853986,0.009588966192082037,0.1290515033351041
PWY0-1479: tRNA processing,20059080.718597867,-0.6951937787465351,0.44644593847689557,-1.557173486936118,0.119429301348139,0.4103794078239245
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),69717316.40244229,-0.2998640421843928,0.13189664564314707,-2.2734773937745913,0.022997426906145316,0.2122333968767125
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,30881481.09994757,-0.28737832443620653,0.13103487090841193,-2.193143874175847,0.028297014808834887,0.22292526300618704
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),1658341.7402258993,-0.41030396164322763,2.8853756999014992,-0.1422012258775294,0.8869210635205367,0.9876365610151501
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)",904901.5289365904,-1.5971207006415218,1.4930837746423964,-1.0696792288323158,0.2847637189670811,0.6257053144650829
PWY0-781: aspartate superpathway,10742325.766404202,-0.37041756633268874,1.1177469290565256,-0.331396630760912,0.7403449095183505,0.961806173815877
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,14729517.779064763,-0.39931370528235327,0.8080141138119821,-0.49419149796592554,0.621170943603211,0.9264967732335971
PWY0-862: (5Z)-dodecenoate biosynthesis I,30443845.016255945,-0.16718062674368034,0.15302591173875127,-1.0924988117639467,0.2746139124659456,0.6159742619895863
PWY1G-0: mycothiol biosynthesis,411416.39385590266,0.22065377210772436,2.581097733399877,0.08548834445609098,0.9318731613260696,0.9924736115198807
PWY1ZNC-1: assimilatory sulfate reduction IV,333863.75578005373,0.2221291910100906,2.347057853038751,0.0946415490877221,0.9245995465334702,0.9921782509312653
PWY3O-4107: NAD salvage pathway V (PNC V cycle),7846269.643875782,1.1474346746877324,1.122642454584054,1.022083807718517,0.30674123621303784,0.6561418496477565
PWY490-3: nitrate reduction VI (assimilatory),1942.5193638913133,-43.2808512266689,0.0,0.0,,
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),32622137.33255286,-0.17880334974841597,0.1163233982757841,-1.537122817926123,0.12426323622228014,0.4134876944789838
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),31731945.552508414,-0.1558005415107997,0.11902315264187753,-1.3089935701802464,0.19053652876067062,0.5398534981552334
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),4295139.1684461115,0.10984311452755276,0.7992341541254997,0.13743546113559185,0.8906866030436874,0.9876365610151501
PWY66-367: ketogenesis,3476.2558059628404,19.572469782802365,0.0,0.0,,
PWY66-388: ceramide degradation by &alpha;-oxidation,17193.20535254817,-16.88820543182688,0.0,0.0,,
PWY66-389: phytol degradation,7659688.985331066,-0.8016077991815007,1.1664032530546937,-0.6872475681820759,0.49192673324252145,0.852165830525382
PWY66-399: gluconeogenesis III,17125557.211687107,0.2962622884669452,0.17050610292172166,1.7375465358149524,0.08229074743147215,0.36410837562144527
PWY66-409: superpathway of purine nucleotide salvage,20541988.90756256,0.8039145228740573,0.8431875624118006,0.9534231275596509,0.34037572798951865,0.6914550952239907
PWY66-429: fatty acid biosynthesis initiation (mitochondria),47940689.467174426,-0.004508168211419275,0.06301968955649143,-0.07153586828411955,0.9429712789057845,0.9924736115198807
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle),5523827.564854604,0.21963454102722568,1.3488271359572397,0.16283372062451484,0.8706493573683984,0.9876365610151501
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate),17790157.513413418,-0.1654028653646317,0.1777340660026883,-0.9306199373288964,0.35205019759301515,0.6998588065111065
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,14353786.274194282,-0.7500869608335571,0.8340253665816332,-0.8993574906574974,0.36846227406732956,0.7148365141172899
REDCITCYC: TCA cycle VI (Helicobacter),2742492.392569058,0.495914779497875,1.072291255798303,0.4624814170742021,0.6437361254758058,0.9432064338033443
RHAMCAT-PWY: L-rhamnose degradation I,1939996.8437724847,0.48337832166918177,1.0935877925465027,0.44201144614425364,0.6584809231604529,0.9505218587141869
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),35345091.9558852,-0.10785887939779003,0.10846746294279754,-0.9943892525141069,0.32003339844774636,0.6756260633896868
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,2370775.081920502,0.9496288439283367,1.556377164947233,0.6101534160972687,0.5417601849944124,0.8932595262550553
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,28950831.590161335,-0.07450877810888354,0.12138704806291463,-0.613811599325373,0.5393398314018398,0.8932595262550553
SO4ASSIM-PWY: assimilatory sulfate reduction I,7829614.835009731,-1.0504967076276766,0.4746140221503633,-2.213370567662805,0.0268721080922174,0.2169922728446555
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,10866154.35298143,-0.72488221583708,0.3928738587467524,-1.8450762240822471,0.0650264512790129,0.3231314425095564
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,175052.95271441014,25.455544808367954,6.212231301979034,4.097649229554374,4.173670969032541e-05,0.0026961914459950214
TCA: TCA cycle I (prokaryotic),947829.3319508887,2.4856271641061656,2.885375797869816,0.8614569949402181,0.38898639697333837,0.7311637273096024
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I,2449354.789047415,1.0032944962723227,2.4545838275864695,0.4087432195211833,0.6827281129348808,0.9560082180676649
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes),20010627.648473993,-0.11076380911848738,0.10600718352267537,-1.0448707855236485,0.29608269372229223,0.6379971442086033
THRESYN-PWY: superpathway of L-threonine biosynthesis,43756079.093602754,0.03292686972485121,0.038000256755635335,0.8664907170651748,0.3862211148506892,0.7311637273096024
TRNA-CHARGING-PWY: tRNA charging,58968332.96458473,0.07395565177991545,0.0651194858698327,1.1356915797484237,0.25608566582978154,0.5906820998644529
TRPSYN-PWY: L-tryptophan biosynthesis,44474959.76082101,0.055706273676409734,0.09734745003940255,0.5722417346716524,0.567158216898636,0.8946996187929064
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II,785902.424197062,0.023087442534872302,1.9322544663464163,0.011948448269614796,0.9904667444371952,0.9966378768012898
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,48613881.25379239,-0.013893343703414994,0.06743646812355666,-0.2060212239757233,0.836774332585398,0.9876365610151501
VALSYN-PWY: L-valine biosynthesis,48588614.86752518,0.11504166617883418,0.06540470822030517,1.7589202568007025,0.07859105400033774,0.35256820058484845
