Gene,A1,A10,A11,A20,A28,A29,A30,A6,A7,A9,B1,B10,B2,B3,B4,B5,B6,B7,B8,B9
UniRef90_U2K6B1,20.02532277907565,23.49462600496843,14.852464192919243,11.51742365558245,9.961878797467024,4.879667886076063,16.88717172970287,43.800252671666044,2.858665020558508,25.696322861296245,109.8928538639059,32.22481141459358,15.820593650457365,39.42720809608835,43.33200587326626,38.9663396396608,89.76237278009458,20.489709684790025,6.276248586814517,13.009760382070516
UniRef90_A3CNE6,7.160638265048347,1.876616937874538,2.0286869518104487,5.003357316744213,3.87048972526735,4.366331657921657,8.120030582487283,1.1959324060680283,3.1195341953284506,7.569424095162829,4.590690071136628,10.72477887361763,2.6257293779067976,10.180113177381076,2.8766857719709784,5.809271129908971,2.763622204549938,11.917465602930967,3.5023243648026052,4.546642382288406
UniRef90_Q8DPF0,40.91955773812215,12.842238992985227,44.53029118783371,45.85791395596406,27.573680681422875,13.895439489868005,23.03564709787009,25.985093082341404,64.45876541759026,20.24232372908541,18.54032542887791,36.92817163990888,25.39121803542146,0.31912377706400363,12.927372864433883,31.199151550345146,14.539154122648203,5.581408026493935,31.138793529423694,24.622161264803328
UniRef90_X5J960,39.69741290371125,43.41483940568995,48.24165315030024,41.54740649265098,29.314077328527016,24.15584571880919,34.15115130193802,23.245524175671765,84.7976197347736,12.715812797387281,25.21780109317317,20.20904647868095,24.400504814962837,46.39208195133268,46.3331849777018,42.19338241861031,17.594544881737075,51.32827382322168,13.633748881714167,52.45324919182599
UniRef90_A9M121,20.931303078380694,29.030622248179576,1.4427941878421922,28.51943268245743,70.66036858901018,15.928304913328816,3.2236535175676853,31.403903684026893,38.68092205843665,45.51952792671155,7.631436065929807,0.5580080575983424,33.62050705130544,6.137913067887786,26.670216063129068,8.523834008575422,0.27705146158386157,6.573563073953347,22.001319928007092,0.16775427255768813
UniRef90_G4CLQ3,20.312277930053465,33.263993033267504,1.9258546314012026,35.12635173324794,61.26646284774634,21.415519420842504,24.868571235945005,31.234777023999747,37.95856136668423,47.847837612928735,10.406557769567437,3.502319352465502,43.60716599454772,8.305008726903349,28.162280585802502,19.075837448782433,3.729808595660044,8.128468291693263,23.22118875859016,2.7295247009218206
UniRef90_A0A154U4Z6,15.216664960678635,37.77536131512126,1.761008806581404,31.712378645873137,77.91949468273937,32.67678792873143,23.595427648965117,32.552115720589576,41.9940332592455,33.49479800719673,15.913676511595186,3.064402931584281,43.98522468744364,2.4557501688615835,30.70836915125977,14.455982168869644,4.677777881905494,4.184228047782302,20.032159198407687,3.7982125847130086
UniRef90_A0A0H2UR34,42.257340125960546,5.139496524555272,18.61768602696797,44.07221957847354,22.28282566295613,20.872742446990596,6.103854718637167,46.44445372531294,16.201542774445304,38.18487125790383,4.668225322127777,5.738998079219736,13.248592031635322,0.9609110422690679,4.149472174051398,21.797183862827513,9.159617124644765,12.575013355428933,43.79539778199967,13.57571374511527
UniRef90_A0A0I9B7Z9,45.63138456073138,15.441966291601565,51.581840504024214,37.204111582967826,33.72243549912159,24.979472732563455,28.205774258668683,35.4959167360901,70.73819886723099,26.041581600341072,22.38457187140093,40.567240203840775,24.036302325157006,14.36462724592826,21.309556241684195,51.02844096421174,25.75897854068174,21.8805892094156,54.09411003090439,32.79484677366748
UniRef90_A0A1L7MWR4,7.341120077433243,11.058520713547923,13.980372326853422,6.357059779002517,14.65035146054915,9.82402639684413,11.039286656900456,25.56731532655347,57.0040875489919,8.941403628105126,17.117496262091144,4.990472544625595,8.405301728207593,3.1560680885182624,12.41508828996275,14.425952916034463,3.0776613898432,5.9319262588554995,13.95662895943029,10.711906437085496
UniRef90_G4D277,15.690773574009665,17.296070804067263,11.568212517720445,6.099052249838714,5.704882887657344,9.725199033235223,9.2407716952735,10.541608226022694,2.296947725056329,14.10469103238319,6.780368169343221,15.748877087067187,9.154167337373686,6.996897274862403,8.452595021534412,10.892575635593891,11.599699846026118,17.62176663614278,10.845972722595706,11.831456677208068
UniRef90_F9H9I0,53.71664417038309,10.96541961178019,42.87909962563818,44.82032527273428,41.280812983628465,35.218912358464614,9.23079926369957,63.480671424765255,36.34800212303329,33.20489768984893,17.95150047802767,13.580477899354882,26.260058178885746,2.053008336603926,7.749087769010985,35.40850920967067,15.168334172065387,10.192571007740012,68.64278547003535,18.728327121567162
UniRef90_A0A139PDF1,3.587847669676327,1.4561327327374785,4.724336199301619,4.225944068963305,5.21070827746783,4.05991563749095,2.5761175715858107,4.100756705267035,3.072680223293947,10.636211815737962,2.215818276585136,6.649918166867731,1.1012635919295715,0.816258556808202,2.0076682690512406,5.43437232052006,1.4667827661356811,3.260325852049816,6.168758935371324,3.461201316810778
UniRef90_Q8CWN1,76.83998082927702,24.415349514144197,63.9026532287835,61.05473376644233,47.97286827596574,38.23806426889267,27.711136103703296,76.39944392913037,111.79259328607104,66.67412639804648,28.82951152078307,55.64820921548495,40.403569149946094,2.179750767771241,25.937188736209965,57.82679708857176,28.132937626375043,22.92728264940338,63.87730092426424,36.49947598291068
UniRef90_E8K1Y8,17.38638154729425,14.123632717012173,23.680675651617943,15.769053844358982,17.40242396513041,13.98022223476271,16.78985354129782,20.631909352720484,64.84408245693966,9.251692995027657,18.15254804375442,16.688623199106623,11.94813635328949,1.872936400035974,11.591228470611872,30.70486366045603,12.994821620401172,6.997167426186994,18.640090902011828,6.787083401935394
UniRef90_A7B8Q3,34.17056453964931,73.06473255792216,192.52397086538483,140.06401169746906,64.46790017418833,4.353684226347362,103.25368391858555,102.13847757930127,180.9170069118248,72.81608180134674,78.38961243290137,158.4420761162457,139.10246273440595,59.55656856349606,225.04485610905542,148.72052198759405,125.76755920699819,193.94103887790206,94.62626958901892,14.304965194829295
UniRef90_Q5F682,16.148157240272834,68.4085015514472,0.7077334192949871,35.083265490815464,142.23234825053433,26.17389916001881,33.23827354107899,31.777390689525692,51.56646658008458,85.9371172200756,8.510095728228345,4.204167867781699,77.03161485416197,19.464101023644705,32.90911891972209,18.57164408739628,4.450864752291582,11.247097716487353,2.2345946181989964,5.313081055706673
UniRef90_C6M8S6,15.547660787763219,43.33323401419709,1.934044612116277,34.05026384547722,70.94324706552622,23.096470219454922,33.730606938081635,33.06152131655709,41.04134420526784,48.531454012065005,12.343805113842503,3.485302976773654,57.62170051931045,3.935106971764842,25.620712002788707,18.721365760819506,4.879134661504683,6.533490271234545,15.66646154425689,2.473234159047432
UniRef90_Q57090,5.6346585426617075,50.55547123621885,74.44743709921345,14.453369332717108,13.737032188207332,31.247337699780143,36.691669097857044,34.601861593904744,103.22102433367544,8.934479173615289,20.35477367400075,55.84426498966475,30.733943876334504,71.11871325163871,80.4570431163655,76.67789259597373,141.6350067467985,59.535771690776976,40.54344368919383,11.143767564918418
UniRef90_A0A0T8TK39,53.26102337179855,18.839442446519,55.32208062561377,57.74808955114943,31.89124942709869,28.81827542501904,24.32239390357839,46.03673398778729,90.30903581536462,41.393759898748506,21.753087216387737,43.663810784156304,31.68154798839043,3.9705458680325756,17.1004646878627,45.97981381109136,23.068565095757737,21.058519996372834,62.141269795369055,23.42061111638797
UniRef90_A0A133RU56,53.579643801970604,5.957335561968507,25.043348425964343,46.389261535745845,45.19651576280532,26.923989042868442,6.462357502358925,49.83160088609923,9.752128334695566,26.14947760250936,6.2762023144218695,8.588692156521637,22.423621104288717,1.4442150004165444,6.271671303035466,27.42209017847579,10.772285607891991,5.406893124619217,51.22697660004747,19.129924308440902
UniRef90_Q8DP94,52.656174818877375,29.774227065456472,52.04770541845608,57.35604995384609,27.93759621295233,24.599115736366425,39.176458020543464,47.48664368417276,100.41871647123689,44.14146251810639,27.4449678743127,44.16508981075162,29.55710507248713,11.513220419347832,20.32224136147857,62.626166576896765,24.2976092447021,25.596460405631817,46.77090692178675,23.35002388085725
UniRef90_U7UX63,2.062973345931973,4.756691501293842,7.3445078025001145,15.362723056894753,3.51820036816098,11.710504827456557,1.4613734485712513,13.840747957188537,17.280867331318287,3.5952762287632427,3.994204034643198,9.742742799320006,13.446121988605325,6.672633412554943,18.9000233081691,7.272518964274869,7.6446410436601955,13.107310239392472,16.16997263769483,17.95676294665118
UniRef90_A0A1X1KV80,42.86593863667973,4.208227610035469,15.500170000321463,26.463300031895464,23.870637171808607,14.458917797622247,2.857765307349812,31.650991999732362,5.223851736882143,37.72884124952716,3.7128371721836695,5.620232084658211,11.272150783979404,1.8647762557829384,2.824011347270702,16.091340895461293,8.423854945329543,4.101998670064626,33.067302851318644,14.765526812783305
UniRef90_A0A134A5L5,26.49715038253247,35.232067669777166,19.11115228838814,25.918916196524936,13.016413483872462,16.342701614921,28.525852869745105,35.82093014346784,18.627683698129385,31.98232449079132,51.06446526571791,24.21497975034948,17.61324043836494,12.839323597362853,7.367435668640302,51.29337067420325,17.63524984296853,37.73813598871073,41.60231922938306,17.035861372501426
UniRef90_D6HAB8,22.479275658666094,40.07798425385131,1.7831737029631913,34.40183919042273,77.69489555612975,18.773438124601917,35.08610913907829,37.41988233058843,52.821484804197276,52.25416895720862,15.792419000424308,3.580557058158492,53.24307034719867,8.716802577349881,33.731079460410115,19.750687679997338,5.396051848197498,8.36572011776999,32.46510823396213,3.923743148303141
UniRef90_Q8RIF5,7.158388810096857,28.55936236468084,1.1045048365541954,7.860229541966391,10.287169138943641,6.541854565172589,15.61211143337648,29.407930838802365,6.793668596061898,2.770204192343807,25.12355214641506,3.689505980020781,4.924504931720503,4.207944735400441,2.2837945232159234,7.951523391854211,2.0312345032421972,17.31912099144371,8.363684617860226,4.764430486122682
UniRef90_A0A2K3KQQ4,133.50864792259543,9.336247728397545,2.8543429327175085,113.90103804607253,86.08943783755448,157.50194983016553,15.67120692547081,17.23960339834932,75.13849290428517,72.43994900240237,30.116887143820446,18.834016942471063,61.49893770472094,63.043739866052405,22.802859278682106,5.168157799802634,0.5010211553959482,223.63020488620776,97.82713562589998,27.932809017472053
UniRef90_E9FGM0,20.208776801659432,2.65199167614339,18.20193944967012,17.718636008667158,18.4553718669246,18.697249317618503,4.2139060100655374,18.50120750367353,14.418633892818136,34.60232083538707,3.7801735739994062,19.621033428420223,19.030977584844816,0.9677260141885865,2.930476643601959,19.67237575369569,8.607061756663686,5.316828191258133,31.11165892345493,16.709481719583867
UniRef90_Q03MS2,6.126585246129893,11.189617876283583,30.045167292170387,15.840182986265086,3.1592919812042184,5.8911596252161935,10.848454209038914,3.706097481458497,16.172951404224975,7.938150138455119,14.033961154082242,22.21994095024223,24.892336558424734,67.97524726657724,25.490733160251775,30.97695093632133,27.676434119971145,19.98350994081431,4.460840570253219,94.36033179795831
UniRef90_A0A0I7SNF7,40.839967434451566,7.302081829848859,25.18186329988967,43.09667957994254,13.458571783079039,10.474144334220595,8.827450001378459,29.810007301632883,28.320124708735378,35.58810657705779,5.826652536672721,15.318054973556553,28.9027068915145,0.8420167713932148,7.5180169613570085,25.175164515104093,14.839259579712715,15.95611643573116,44.021948483319655,19.281646951289666
UniRef90_Q04IA2,81.99102520822822,26.552180360291942,65.08527654570518,60.871488138881425,44.614598362984594,30.208320797127215,25.30135203402938,63.29093858091852,70.54384641796737,64.82574948020354,33.86197498421499,57.58966826526925,34.79129426752397,38.35176300634229,34.71817068526959,81.66292092753628,47.83567966438857,28.714592086514354,67.59022508324134,69.030713513491
UniRef90_Q04LT6,74.92189650245548,27.521247822848242,73.13600073697344,57.411786989470734,46.51561138771478,27.251388744081684,40.893269767277516,59.061022262033376,88.34376728556883,52.750986284134534,33.65961153895098,69.49708584804071,48.28802430183371,62.63243047161636,39.66397952520345,82.21996986866469,45.23432461451853,40.46735267807067,66.54855107506232,91.45091223793499
UniRef90_E7S9N9,38.24922867327161,25.380936100281797,55.33650665887292,40.01155702560326,34.86148639957666,14.403828910586096,25.10343471032002,34.8611023506694,72.90559439915813,23.716637454617818,28.05154300760667,46.8849978071803,26.066764436768228,28.04220006886468,28.127277385222104,54.09755150482801,21.495479753230708,17.87485813399757,32.5788831380563,43.69553368084522
UniRef90_E3H160,1.8598219197471733,4.3015071360331305,4.440923669633506,8.303945747123672,3.1518645916776116,6.944093142776993,1.195654877108919,10.16731565020514,20.66800814553677,3.393768764694771,3.266193816301907,7.071543346371254,8.770297345508558,3.4360028404175535,12.961149740483242,4.3670960758978214,4.373077372479672,8.99991260143715,9.927311148531036,13.325364249287807
UniRef90_A0A379B1D2,21.28968814536677,49.921726676056714,2.224634569194473,45.593024112225386,90.72564826862256,24.21066402074298,34.34246264953713,38.99908137971525,54.173538965318336,58.79864771784816,13.863530804006642,4.605154011587994,57.43190129107856,6.807391745942953,30.56651150404138,22.321750486436525,5.977165437679047,7.178723793184766,18.841834901915558,3.319346879865413
UniRef90_A7B5X1,18.239979206106803,12.211180291585203,26.085716041683987,17.55262337416762,17.255064162090296,24.535812174024965,12.02875185479819,18.25875124743002,43.14381659571358,11.7154771916592,22.41210217786896,26.014039249808373,16.184800512295993,7.8604018706229235,12.864411828689752,24.182829054640035,14.124579885949947,12.674190422554775,15.784880133536676,16.070763732348347
UniRef90_A3CPK0,7.71502050304426,1.122873377321018,1.0355113805280296,4.323280672313461,2.3712358425494706,3.449273532687538,4.162821629412779,0.9314319663507752,4.0639441962148455,5.473533245315523,3.011361600134716,2.536085896867307,1.767956287725741,5.283049441923385,1.203386729075055,4.576168435977604,1.2067034971095558,7.26182650137734,6.076980138464323,0.7846074899903137
UniRef90_A3CPH6,66.45545337748707,35.14280786269332,58.68719726924593,39.87856979044697,24.318141616071856,27.76359376202791,33.57668481321797,45.0900406258741,101.30002626690333,46.81512563081895,21.144922534897667,43.44357167127742,32.405226827511335,29.549160532931065,20.602822399688936,72.23924796155296,32.28373136611413,31.34418521951671,50.08908267163578,41.38064131388504
UniRef90_Q5F5U8,45.62546873904527,79.17575833606598,2.4838242745590926,45.86117627763815,100.2717277685841,46.115287448218375,42.68294254648227,79.34240545152585,83.87995429127234,92.31670076894696,44.565570080265324,7.0187367135879475,106.44536972647889,14.789077463446075,62.21270583593403,32.01439248750983,9.478179315529205,44.095857718115035,47.036109442100724,4.73798750899533
UniRef90_E1LLA6,32.827275193934184,16.7834218378384,44.490408112302546,30.309675549477806,23.95060989440185,18.345189833576264,25.872172363526133,33.909591567122256,90.38354285901018,22.763344091880207,20.635387625757165,35.738891745109385,22.002048758862465,5.531576106417809,16.700318132133475,39.91577993535987,20.216558360220592,16.11446528162442,41.71493613505013,21.98950418173218
UniRef90_C0EQB5,20.80166870176122,54.95707113076355,2.2239061594157,50.68399844837567,80.3982831634558,32.86746908055325,35.684000037524555,24.949535421996494,48.98032119969697,32.79718729076359,13.304298839507057,1.9457108281069038,49.79600192502285,3.711857942269156,34.444001456682,18.758061452785828,5.881164997237099,18.926981412088487,19.38442446862435,3.9393997589433183
UniRef90_V8IBI8,65.83184416048802,7.645811676436892,33.31852183470982,73.61271817070062,31.318557553618845,35.60245185876461,8.343465368726866,60.9899705957653,37.12567936083901,19.98983333058004,10.99366681665751,18.146656692809934,31.75868705134565,1.3421826439204627,7.681183243175745,39.00022750094629,16.461274998624003,26.68940555990657,49.52108764013044,25.339680202601357
UniRef90_E9FKU0,47.816984180032435,15.073403779923789,49.62106302322314,45.164292571734535,32.78309379490974,28.469595151491156,21.004390213291174,47.91997181497938,53.337301410110044,41.19202606358186,14.560900619172365,35.82694742494302,24.371982258371762,1.2909373446455243,11.623057447752089,41.13578997859735,20.197145782060183,14.810011317301107,49.31344743055446,22.10568777683697
UniRef90_A0A1F1SCR2,12.466298168296689,13.707936907941956,10.923203724543448,4.014011527581298,7.845264695265925,3.904239060065149,11.2154494412064,7.120045741597051,29.03555959057019,6.370500807291914,8.044538565542451,12.660562763509486,8.211730295404815,10.947420189384118,17.035480960652418,7.64915642150024,6.213836858658063,16.84821312933608,6.025716718170683,14.84097119238279
UniRef90_C6M383,19.855353206184372,32.40236750651963,1.2035304530391142,30.397096082357965,56.46752131719696,25.526551106179475,24.200041368044126,28.031067955095054,34.99141742107407,35.53172021500864,9.059868964647082,2.4793744139118936,37.57548367946068,6.003341214072393,25.053900642895247,16.22752031077928,3.992699818826609,7.344321864224012,19.92953434922271,2.6209132066877894
UniRef90_Q1WS97,94.82467297921988,52.67753452542008,123.70518621125453,112.88591170551435,71.7814968464378,28.881379639035657,78.35905186516202,85.72955697879594,177.27346462908562,109.09857691893686,70.05066266976381,125.14813251748048,84.99945946711487,126.8531681932278,70.34443327194197,125.58287693446621,77.24697818704544,63.73897073031366,84.33915009684563,166.4524341476007
UniRef90_G6LPG2,50.25530553121474,4.872865043844699,19.61843971262425,42.204310741379786,23.04307771771657,17.45673997370616,4.729014716578051,39.51811231872742,9.12118191956019,28.389364330695315,5.883030584489601,6.576778745382546,19.62040852599986,1.201435212617139,5.116516646520375,24.08597552421265,10.154858588100428,5.256458303296346,28.773707178157107,12.59820476181533
UniRef90_Q9K177,22.017371298096972,40.10021736414717,1.3196889497811106,33.93445127291027,71.68809906062279,21.362996573934698,18.587557470126793,25.12869045523534,40.06856913722979,60.1346859593613,12.197875746825742,2.169570827473821,51.68125456888734,8.378120845283009,28.007663904595717,14.611264340719925,3.1244909278991893,4.389193618463715,8.65897459097869,2.086752936865832
UniRef90_C6M5D2,29.773520721055768,56.93325324229796,1.0521244362429827,44.759739738754625,74.05136226096694,20.614720567238262,48.79518366630625,63.54558103334694,63.9180984744811,31.167388011125706,32.75516085012151,3.0045021988148277,63.439340652265486,7.261258669211893,74.84299933441551,22.469091139980087,3.436328772997028,8.271575138722719,27.00240678849079,2.321540843383557
UniRef90_UPI0009926CFD,20.49553288295142,6.619329999038219,17.108013494638385,17.74197040711796,17.338747709404256,17.66432680637689,7.680968326438868,19.729080663849096,25.046528521301337,9.316181658598765,8.24633502388282,17.33873421147363,12.087377836721478,1.8995373904446657,5.65600099103796,16.896722973504954,7.270378909924398,7.028113496865924,26.45866544748043,8.590575153360547
UniRef90_A0A139RL99,69.09230748628669,27.286661788700894,65.76544906898445,48.75530794462777,32.504046523418616,30.628196666163877,37.99651221486352,42.806395795045376,79.16518864158306,42.657400463866345,31.22149575814491,69.61531845556243,44.57933585090459,42.906491391221685,31.11632636136061,72.16720135049964,36.317220066935754,23.203785597837935,52.112147244121154,59.003047329434246
UniRef90_A0A139MRY8,8.796988487863759,1.935112121144082,1.1197026057093311,6.467090066651764,2.123179250246515,4.500219140639284,7.491950001932717,1.5237243123649031,7.923368782847561,7.939100134240639,3.5590280715050246,8.186532481748243,3.8979745568491926,6.843379125811302,3.088070993240755,6.038501727339759,1.6872186451287086,3.2464777794046515,5.942709609643818,1.9101820418315376
UniRef90_A0A0D0ZIG5,162.57571693707698,76.85732124646469,187.9511134288526,160.60802531893393,111.4711188124947,89.30279882825032,101.37720945802079,90.81417568472347,265.1420128882086,134.8009407055226,102.38788607020798,197.18154557521402,139.5525713291764,205.0087249091022,127.20057419740449,186.48746921455253,120.84496943227049,101.76130438513128,164.37283122572435,328.6902575902269
UniRef90_A8AZJ9,17.624473998930604,14.547045292822581,23.50314502874534,25.038868862328417,5.384320345697924,8.059670966248671,16.93468356438022,8.191226978254571,28.90414384368963,13.225471467580817,14.500288198558417,31.125955976050637,12.958167146895018,43.28758704850841,21.1095257197427,37.10716728152066,17.565392853009367,23.2895610617097,14.97426813210309,34.324166394732956
UniRef90_A0A139Q1A1,4.949823615399511,1.927607402570953,1.776728510326088,4.988535165484451,5.511697715109692,8.138572940333471,3.3725819211738832,8.507974206785319,11.096696314147508,9.336032579866727,3.238693418774036,8.312655833859566,2.0102564667495573,2.1809956182176036,3.1574975304607946,4.00743122303967,2.0648437497939227,3.136726911491172,7.812767054512633,4.114807743686801
UniRef90_A0A139Q114,6.677732617356505,1.2176909596913867,9.42797242958273,5.551568416463132,4.0438257418308705,4.746236514119278,3.5401601379419803,1.6314184632549205,15.684440564063703,12.147596993878587,4.141354769712659,24.7290515843408,5.139218609553762,3.051990475982601,3.7294685808303396,6.593566299958089,4.71899410879416,9.522057098021325,8.112491464088714,8.141632798753156
UniRef90_Q8RHI6,9.378424601035919,17.27648802829923,0.981087153140653,5.525453179600844,10.049235716022183,4.29741536297236,9.560050386787509,19.955933058405073,6.334956736805411,4.941283509440085,12.580686330000788,4.215185492246993,3.3844835481514974,4.086466609331189,2.119988587162292,6.251885234468103,2.2437339686526876,14.386365172309228,11.366187534267915,4.218961061534581
UniRef90_A9LZS9,22.70028209948127,45.30212871684962,2.087602706822524,41.90389725564113,76.92972980226779,28.794744058450963,32.76473127970052,40.76015379011149,50.48754949386253,41.472084916806466,13.959715720272923,4.139419610043673,59.195257121034054,5.57775562791649,38.21416720399011,19.19498208937875,5.9256788380910645,8.466351632833199,18.53670884138167,3.39829002988023
UniRef90_Q5F5T9,31.60714311555175,61.10308761959937,1.9051611968257138,48.22411848027099,92.90221473044019,34.22132057536238,40.696979244511056,35.937732916305606,47.686870702219714,70.75688990034907,20.222694432769412,4.960347843978194,72.47320472287592,11.52969780577046,52.90959754975629,25.57555935193634,8.824945205541983,15.708786693349431,41.7653396688074,5.324669301730814
UniRef90_A0A1A9A3V3,27.7037031483083,2.5709731952298163,0.8001408560110667,34.675795175878385,23.67265166381952,41.0574817281417,1.6993069785754098,1.4272122408665187,7.997416372769748,37.61587450021145,8.957805619064812,6.231929100505211,14.941011873054693,12.012076236225957,4.181423377345307,1.446132711875518,0.1981977413984415,90.00291064228242,26.29862729150699,19.940803134846586
UniRef90_E8JX36,13.440068553534942,1.5993993937407667,2.56714228135769,6.156566953937185,4.182169233060429,10.636953971900711,10.174667297568943,1.6822561476482498,9.653527629197793,10.401403046237425,2.7104834277409786,8.932982287510042,4.758479117150547,14.215658810644873,2.2864356919940962,7.291327263467018,3.327634108155102,3.93855467576677,5.24785120896672,2.498027841261946
UniRef90_A3N247,24.630340718365392,26.00020156683195,0.35962695135772665,59.7506867636608,68.64287822687886,27.67435876483604,39.3611425246823,41.781091532882016,50.417500978840124,5.692178672067548,28.970193701625618,0.4394735354533256,25.727630965716564,1.8854865564815506,65.73556489214495,13.46026672955784,2.369996452962568,5.09874203231834,9.186033143525384,0.829832593051709
UniRef90_A0A0T7TNK1,64.54856843633198,20.772544600983366,63.69802357446897,55.084313655324195,40.39926321484596,26.834138216629206,27.10292871012783,66.87210652061741,110.98694835910885,51.22212892130924,32.251940903962975,55.24464266680227,40.59696886448405,2.470708353925806,22.646729040598135,64.48674153042407,27.4560567236818,19.867923389251807,93.56563917016862,36.99618669285945
UniRef90_E5UIQ8,17.048211243112878,30.522631185255808,1.1140458982922599,29.68609140108221,69.9009888284699,18.71127296744127,26.434655393018165,26.62402607414179,31.477966743576623,43.25663319753027,9.04020864824884,2.2171414937528975,44.36655389696512,5.815841093917698,19.49029965576377,16.85050774879577,3.8346311617426196,7.507336094268398,10.792635430345978,1.7027590898896503
UniRef90_E4Z9R9,21.603706284305535,51.77600931683871,2.208820190861729,65.13615951971181,74.6193018330771,27.150099915735534,24.24331750068914,15.832544044235956,45.99021761288754,59.29885075846019,18.935383393984942,3.3292799175934085,66.37598912799965,1.734525864419579,35.86197928753371,10.689737873026374,5.8007126751540685,39.22903910660231,20.913356755590822,5.9336986581135855
UniRef90_E8K0X9,40.21274728336835,26.110077088716505,43.12231672833245,48.5017616500637,34.26179093463748,24.64340713760325,30.53162066925096,49.36593229153801,79.19751816492254,37.91451873503533,25.945037767657094,43.7516719712188,20.869475923974218,13.65765255853187,16.98157540853618,58.17321934833843,22.15362608703409,15.57220596795592,49.43920549693508,28.508317087182522
UniRef90_U7UYE3,5.819563395768863,9.394545606270123,8.816675611840592,18.85303563780319,4.09048099561447,14.304919440387405,2.26397517101469,21.365198036691435,30.063882523184688,7.572081395335128,6.13034239528127,10.812335720341778,14.677503557980218,1.2548148340558658,30.540244793836024,11.829235896313607,9.685500152558669,14.083101249989662,18.34049974083219,15.468386696355838
UniRef90_M3H4F6,2.987028491795646,2.24671130007437,8.565428411827778,9.015460088625376,7.109313488376279,4.567451690442162,6.7150275803966215,1.737015188048633,20.820286231894496,14.921670407399633,4.1616284962972845,24.321497244361748,2.053347561362845,3.2387869231647204,4.9049770413959255,7.934564063069989,4.693142459925792,21.765418724474383,12.796187528084259,8.001397112023486
UniRef90_Q5F604,43.38385074240993,64.68640022902696,4.030589758282391,54.68680392341343,145.90652616102884,29.015526838125236,56.043122610282204,66.91998986579468,92.58272733729436,53.87078066280356,27.931264938310786,6.2485227530348695,74.7981686409682,9.08420169346331,47.01020896378333,36.455135988120986,9.329678074992541,17.510246086227262,27.85972219848082,2.6334268893551864
UniRef90_F9PYX3,13.782026919625704,4.092265291863495,12.169604121127684,10.198438468620411,2.6140940796005045,5.631778467115614,4.965511959832686,3.670673376654363,11.710875370102244,7.014795761766687,5.299117444981273,7.770632903697374,17.94109097060808,26.966211256891413,13.528077895438821,13.84276605778528,12.05448627894849,2.7479236060500245,1.4476906550749202,42.128317405537594
UniRef90_Q04IS7,39.09364720595257,15.116827506516632,45.73256004403779,41.80999753698758,27.586740401379252,12.803621879219701,17.557704766500663,45.23520050986644,48.965274700096444,27.988912291020135,19.277889323545303,42.6817002309324,24.16606587343666,2.2207775676142356,16.113016964509825,36.797033901754965,21.93064498987823,19.550017427943143,56.850987250524184,24.706379144802728
UniRef90_F2CAR2,14.911684634547116,11.357618259761832,18.556128338993158,22.351637123205585,7.7620823945874475,9.989802554660672,16.757947802849575,5.398036477009377,22.61868404734806,10.572944030746612,6.714005222759689,26.30816545460787,20.143674707071725,32.62306424686534,13.036813298771278,21.03210181792285,10.32525644288112,12.662212861250861,6.884086189731076,72.42004956552468
UniRef90_C6M8V1,17.381005298115053,4.862066263409584,1.2774816599249343,5.255592530799683,38.217733151019196,5.7310852075572765,8.560682802589898,22.728958203724197,9.22124496611671,48.34350472565143,2.167282242157298,3.6764462743971142,21.793040427428107,8.021803054561413,11.012257346924399,10.770141987262441,1.6760437028160073,4.6798378759963315,11.036726266047628,9.08474541710685
UniRef90_F0IT15,64.83611386145611,31.877031685093762,65.6750219168848,61.53743587259289,37.75803568144516,35.3763883103481,42.27979774595409,49.66654019764387,108.30139927887285,45.130779665943564,36.40463451045031,65.95387690500046,46.25098554293673,52.17886696869071,38.54041755178583,79.29686618408408,38.0435958473664,36.94480589549969,55.608386745277826,80.06946634809943
UniRef90_A0A0T8R8Y6,31.579471071089966,8.56878662976453,24.882979290946086,20.05439480059886,16.221530905390136,7.6176519004420316,9.23009233017815,9.816188493764805,36.245865575556486,25.20794385970481,6.434636255424042,17.014627397949795,4.343759601390791,11.636218139299388,4.98715698058799,11.716845864888922,9.179022138546959,9.169661714059055,14.237987680753498,10.98056789333054
UniRef90_Q9K1J3,43.126782467646144,66.97435333090773,1.671499517583575,59.11518307057715,103.53258761650572,8.900735618724557,40.11872811091431,42.06965960782274,78.94075263103599,63.764184071211176,20.499225610635932,5.380385731161577,87.68138830489286,8.597870845637246,49.11500920423742,23.47518496386365,6.4404486446051035,23.924762934524384,36.79101378251167,0.9076040454136111
UniRef90_D3A5Z1,23.130104594024264,46.48552761800665,1.320446306775044,28.933540858870927,58.1470063651721,25.058411958429886,28.29544231695862,44.19617926572263,43.98458050556245,84.02849916264167,16.35134638644135,3.6757218909199714,57.15662099234115,6.170145269550294,21.67055265573596,19.791415270809043,3.802686242955633,16.342362701524603,6.769922175247106,2.202145417628922
UniRef90_A0A133S3H2,63.86668049419659,16.294274220712936,50.00910336794923,73.4342749711178,49.091359155234116,32.92028203512911,28.345414026865043,62.77787660729069,45.589196558490094,47.75227620209828,23.673201685281875,44.33482614543022,34.57679782626491,7.5350157829034945,14.94916918844447,48.23792071797828,20.761187079335006,7.67488191959225,61.380704752339604,25.49316190410694
